Current, Voltage, Capacity, Cumulative_capacity, Seconds, Test_State, SOC
-9.99856e-05,4.06827,-3.00947e-05,-0.0140846,07/17/2024 01:05:53.967579600,2,-0.000649359
-9.99856e-05,4.06826,-3.00963e-05,-0.0141147,07/17/2024 01:05:55.051202980,2,-0.000650746
-9.99856e-05,4.06825,-3.00935e-05,-0.0141448,07/17/2024 01:05:56.134724260,2,-0.000652134
-9.99856e-05,4.06824,-3.00939e-05,-0.0141749,07/17/2024 01:05:57.218261280,2,-0.000653521
-9.99857e-05,4.06823,-3.00965e-05,-0.014205,07/17/2024 01:05:58.301890900,2,-0.000654909
-9.99856e-05,4.06822,-3.00938e-05,-0.0142351,07/17/2024 01:05:59.385424940,2,-0.000656296
-9.99857e-05,4.06821,-3.00935e-05,-0.0142652,07/17/2024 01:06:00.468945460,2,-0.000657684
-9.99856e-05,4.0682,-3.00948e-05,-0.0142953,07/17/2024 01:06:01.552512320,2,-0.000659071
-9.99856e-05,4.06819,-3.00936e-05,-0.0143254,07/17/2024 01:06:02.636037340,2,-0.000660459
-9.99856e-05,4.06818,-3.00936e-05,-0.0143554,07/17/2024 01:06:03.719564160,2,-0.000661846
-9.99855e-05,4.06817,-3.00957e-05,-0.0143855,07/17/2024 01:06:04.803167460,2,-0.000663234
-9.99855e-05,4.06816,-3.00932e-05,-0.0144156,07/17/2024 01:06:05.886678960,2,-0.000664621
-9.99855e-05,4.06815,-3.00936e-05,-0.0144457,07/17/2024 01:06:06.970203760,2,-0.000666009
-9.99857e-05,4.06814,-3.00961e-05,-0.0144758,07/17/2024 01:06:08.053817940,2,-0.000667396
-9.99856e-05,4.06813,-3.00944e-05,-0.0145059,07/17/2024 01:06:09.137372000,2,-0.000668784
-9.99856e-05,4.06812,-3.00939e-05,-0.014536,07/17/2024 01:06:10.220906540,2,-0.000670171
-9.99857e-05,4.06811,-3.00958e-05,-0.0145661,07/17/2024 01:06:11.304511060,2,-0.000671559
-9.99857e-05,4.06811,-3.0095e-05,-0.0145962,07/17/2024 01:06:12.388085140,2,-0.000672946
-9.99856e-05,4.0681,-3.00937e-05,-0.0146263,07/17/2024 01:06:13.471615740,2,-0.000674334
-9.99857e-05,4.06809,-3.00956e-05,-0.0146564,07/17/2024 01:06:14.555212220,2,-0.000675721
-9.99857e-05,4.06808,-3.00938e-05,-0.0146865,07/17/2024 01:06:15.638742940,2,-0.000677109
-9.99856e-05,4.06807,-3.01037e-05,-0.0147166,07/17/2024 01:06:16.722632900,2,-0.000678496
-9.99856e-05,4.06806,-3.00961e-05,-0.0147467,07/17/2024 01:06:17.806248080,2,-0.000679884
-9.99856e-05,4.06805,-3.00941e-05,-0.0147768,07/17/2024 01:06:18.889791080,2,-0.000681272
-9.99856e-05,4.06804,-3.00942e-05,-0.0148069,07/17/2024 01:06:19.973339180,2,-0.000682659
-9.99857e-05,4.06803,-3.00962e-05,-0.014837,07/17/2024 01:06:21.056957140,2,-0.000684047
-9.99857e-05,4.06802,-3.00939e-05,-0.0148671,07/17/2024 01:06:22.140492060,2,-0.000685434
-9.99856e-05,4.068,-3.00942e-05,-0.0148972,07/17/2024 01:06:23.224039820,2,-0.000686821
-9.99857e-05,4.068,-3.0096e-05,-0.0149273,07/17/2024 01:06:24.307650800,2,-0.000688209
-9.99855e-05,4.06798,-3.00938e-05,-0.0149573,07/17/2024 01:06:25.391184020,2,-0.000689596
-9.99856e-05,4.06798,-3.00939e-05,-0.0149874,07/17/2024 01:06:26.474719360,2,-0.000690984
-9.99857e-05,4.06797,-3.00973e-05,-0.0150175,07/17/2024 01:06:27.558376960,2,-0.000692372
-9.99856e-05,4.06795,-3.00937e-05,-0.0150476,07/17/2024 01:06:28.641907700,2,-0.000693759
-9.99857e-05,4.06795,-3.00939e-05,-0.0150777,07/17/2024 01:06:29.725441860,2,-0.000695146
-9.99857e-05,4.06794,-3.00967e-05,-0.0151078,07/17/2024 01:06:30.809079160,2,-0.000696534
-9.99855e-05,4.06793,-3.00936e-05,-0.0151379,07/17/2024 01:06:31.892607400,2,-0.000697921
-9.99856e-05,4.06793,-3.00934e-05,-0.015168,07/17/2024 01:06:32.976126700,2,-0.000699309
-9.99855e-05,4.06791,-3.00958e-05,-0.0151981,07/17/2024 01:06:34.059733480,2,-0.000700696
-9.99856e-05,4.0679,-3.00934e-05,-0.0152282,07/17/2024 01:06:35.143253560,2,-0.000702084
-9.99856e-05,4.06789,-3.00933e-05,-0.0152583,07/17/2024 01:06:36.226767300,2,-0.000703471
-9.99857e-05,4.06789,-3.00956e-05,-0.0152884,07/17/2024 01:06:37.310365800,2,-0.000704859
-9.99854e-05,4.06788,-3.00931e-05,-0.0153185,07/17/2024 01:06:38.393876120,2,-0.000706246
-9.99855e-05,4.06787,-3.00941e-05,-0.0153486,07/17/2024 01:06:39.477419000,2,-0.000707634
-9.99857e-05,4.06786,-3.00961e-05,-0.0153787,07/17/2024 01:06:40.561032920,2,-0.000709021
-9.99856e-05,4.06785,-3.00942e-05,-0.0154088,07/17/2024 01:06:41.644579160,2,-0.000710409
-9.99856e-05,4.06784,-3.00942e-05,-0.0154389,07/17/2024 01:06:42.728126280,2,-0.000711796
-9.99857e-05,4.06783,-3.00938e-05,-0.015469,07/17/2024 01:06:43.811656460,2,-0.000713184
-9.99857e-05,4.06782,-3.00936e-05,-0.015499,07/17/2024 01:06:44.895179780,2,-0.000714571
-9.99856e-05,4.06781,-3.0094e-05,-0.0155291,07/17/2024 01:06:45.978718180,2,-0.000715959
-9.99857e-05,4.06781,-3.00937e-05,-0.0155592,07/17/2024 01:06:47.062245240,2,-0.000717346
-9.99857e-05,4.0678,-3.00938e-05,-0.0155893,07/17/2024 01:06:48.145778060,2,-0.000718733
-9.99857e-05,4.06779,-3.00954e-05,-0.0156194,07/17/2024 01:06:49.229368940,2,-0.000720121
-9.99856e-05,4.06778,-3.00959e-05,-0.0156495,07/17/2024 01:06:50.312977820,2,-0.000721509
-9.99856e-05,4.06777,-3.00937e-05,-0.0156796,07/17/2024 01:06:51.396507080,2,-0.000722896
-9.99856e-05,4.06776,-3.00938e-05,-0.0157097,07/17/2024 01:06:52.480038240,2,-0.000724283
-9.99856e-05,4.06775,-3.00961e-05,-0.0157398,07/17/2024 01:06:53.563652080,2,-0.000725671
-9.99856e-05,4.06774,-3.00941e-05,-0.0157699,07/17/2024 01:06:54.647196120,2,-0.000727058
-9.99856e-05,4.06773,-3.00944e-05,-0.0158,07/17/2024 01:06:55.730750940,2,-0.000728446
-9.99857e-05,4.06773,-3.00959e-05,-0.0158301,07/17/2024 01:06:56.814359920,2,-0.000729833
-9.99857e-05,4.06772,-3.00935e-05,-0.0158602,07/17/2024 01:06:57.897880580,2,-0.000731221
-9.99856e-05,4.06771,-3.00937e-05,-0.0158903,07/17/2024 01:06:58.981409200,2,-0.000732608
-9.99855e-05,4.0677,-3.00961e-05,-0.0159204,07/17/2024 01:07:00.065024880,2,-0.000733996
-9.99857e-05,4.06769,-3.00934e-05,-0.0159505,07/17/2024 01:07:01.148542940,2,-0.000735383
-9.99857e-05,4.06769,-3.00942e-05,-0.0159806,07/17/2024 01:07:02.232088520,2,-0.000736771
-9.99857e-05,4.06768,-3.00962e-05,-0.0160107,07/17/2024 01:07:03.315707280,2,-0.000738158
-9.99857e-05,4.06766,-3.00945e-05,-0.0160407,07/17/2024 01:07:04.399264960,2,-0.000739546
-9.99856e-05,4.06766,-3.01086e-05,-0.0160709,07/17/2024 01:07:05.483328940,2,-0.000740934
-9.99856e-05,4.06764,-3.0096e-05,-0.016101,07/17/2024 01:07:06.566941660,2,-0.000742322
-9.99856e-05,4.06764,-3.00948e-05,-0.016131,07/17/2024 01:07:07.650510600,2,-0.000743709
-9.99857e-05,4.06764,-3.00933e-05,-0.0161611,07/17/2024 01:07:08.734023200,2,-0.000745096
-9.99857e-05,4.06763,-3.00955e-05,-0.0161912,07/17/2024 01:07:09.817615580,2,-0.000746484
-9.99857e-05,4.06762,-3.00934e-05,-0.0162213,07/17/2024 01:07:10.901134120,2,-0.000747871
-9.99857e-05,4.06761,-3.00942e-05,-0.0162514,07/17/2024 01:07:11.984680620,2,-0.000749259
-9.99857e-05,4.0676,-3.00964e-05,-0.0162815,07/17/2024 01:07:13.068307220,2,-0.000750646
-9.99856e-05,4.06759,-3.00941e-05,-0.0163116,07/17/2024 01:07:14.151849780,2,-0.000752034
-9.99857e-05,4.06758,-3.00938e-05,-0.0163417,07/17/2024 01:07:15.235380020,2,-0.000753421
-9.99857e-05,4.06757,-3.00965e-05,-0.0163718,07/17/2024 01:07:16.319008360,2,-0.000754809
-9.99857e-05,4.06756,-3.00938e-05,-0.0164019,07/17/2024 01:07:17.402540980,2,-0.000756196
-9.99856e-05,4.06756,-3.00942e-05,-0.016432,07/17/2024 01:07:18.486089040,2,-0.000757584
-9.99856e-05,4.06755,-3.00964e-05,-0.0164621,07/17/2024 01:07:19.569714820,2,-0.000758971
-9.99856e-05,4.06753,-3.00938e-05,-0.0164922,07/17/2024 01:07:20.653249140,2,-0.000760359
-9.99856e-05,4.06753,-3.00942e-05,-0.0165223,07/17/2024 01:07:21.736797580,2,-0.000761746
-9.99857e-05,4.06752,-3.00982e-05,-0.0165524,07/17/2024 01:07:22.820488320,2,-0.000763134
-9.99857e-05,4.06752,-3.00939e-05,-0.0165825,07/17/2024 01:07:23.904023740,2,-0.000764521
-9.99857e-05,4.0675,-3.00943e-05,-0.0166126,07/17/2024 01:07:24.987574360,2,-0.000765909
-9.99857e-05,4.0675,-3.00973e-05,-0.0166427,07/17/2024 01:07:26.071231680,2,-0.000767297
-9.99856e-05,4.06749,-3.0094e-05,-0.0166728,07/17/2024 01:07:27.154771920,2,-0.000768684
-9.99856e-05,4.06748,-3.00944e-05,-0.0167029,07/17/2024 01:07:28.238326640,2,-0.000770071
-9.99857e-05,4.06747,-3.00963e-05,-0.0167329,07/17/2024 01:07:29.321947640,2,-0.000771459
-9.99857e-05,4.06746,-3.0094e-05,-0.016763,07/17/2024 01:07:30.405486960,2,-0.000772847
-9.99856e-05,4.06745,-3.00946e-05,-0.0167931,07/17/2024 01:07:31.489046740,2,-0.000774234
-9.99856e-05,4.06745,-3.00964e-05,-0.0168232,07/17/2024 01:07:32.572671500,2,-0.000775622
-9.99856e-05,4.06744,-3.00942e-05,-0.0168533,07/17/2024 01:07:33.656217880,2,-0.000777009
-9.99856e-05,4.06743,-3.00943e-05,-0.0168834,07/17/2024 01:07:34.739768680,2,-0.000778397
-9.99857e-05,4.06742,-3.00966e-05,-0.0169135,07/17/2024 01:07:35.823400500,2,-0.000779784
-9.99857e-05,4.06742,-3.00943e-05,-0.0169436,07/17/2024 01:07:36.906951160,2,-0.000781172
-9.99857e-05,4.06741,-3.00943e-05,-0.0169737,07/17/2024 01:07:37.990501120,2,-0.000782559
-9.99857e-05,4.0674,-3.00966e-05,-0.0170038,07/17/2024 01:07:39.074135620,2,-0.000783947
-9.99856e-05,4.06738,-3.00943e-05,-0.0170339,07/17/2024 01:07:40.157685720,2,-0.000785334
-9.99855e-05,4.06738,-3.00961e-05,-0.017064,07/17/2024 01:07:41.241302020,2,-0.000786722
-9.99856e-05,4.06737,-3.00966e-05,-0.0170941,07/17/2024 01:07:42.324936080,2,-0.000788109
-9.99856e-05,4.06737,-3.00945e-05,-0.0171242,07/17/2024 01:07:43.408495800,2,-0.000789497
-9.99854e-05,4.06736,-3.0094e-05,-0.0171543,07/17/2024 01:07:44.492038140,2,-0.000790884
-9.99856e-05,4.06736,-3.00964e-05,-0.0171844,07/17/2024 01:07:45.575666080,2,-0.000792272
-9.99857e-05,4.06735,-3.00941e-05,-0.0172145,07/17/2024 01:07:46.659207840,2,-0.000793659
-9.99857e-05,4.06734,-3.00941e-05,-0.0172446,07/17/2024 01:07:47.742751640,2,-0.000795047
-9.99857e-05,4.06733,-3.00958e-05,-0.0172747,07/17/2024 01:07:48.826355580,2,-0.000796434
-9.99855e-05,4.06733,-3.00933e-05,-0.0173048,07/17/2024 01:07:49.909871100,2,-0.000797822
-9.99856e-05,4.06731,-3.00939e-05,-0.0173348,07/17/2024 01:07:50.993406920,2,-0.000799209
-9.99856e-05,4.06731,-3.00963e-05,-0.0173649,07/17/2024 01:07:52.077028440,2,-0.000800597
-9.99857e-05,4.0673,-3.00938e-05,-0.017395,07/17/2024 01:07:53.160560880,2,-0.000801984
-9.99856e-05,4.06729,-3.01115e-05,-0.0174251,07/17/2024 01:07:54.244729720,2,-0.000803372
-9.99856e-05,4.06728,-3.0096e-05,-0.0174552,07/17/2024 01:07:55.328341880,2,-0.00080476
-9.99857e-05,4.06728,-3.00955e-05,-0.0174853,07/17/2024 01:07:56.411936360,2,-0.000806147
-9.99856e-05,4.06727,-3.00941e-05,-0.0175154,07/17/2024 01:07:57.495480760,2,-0.000807535
-9.99856e-05,4.06726,-3.00962e-05,-0.0175455,07/17/2024 01:07:58.579100120,2,-0.000808922
-9.99857e-05,4.06725,-3.00943e-05,-0.0175756,07/17/2024 01:07:59.662650740,2,-0.00081031
-9.99857e-05,4.06724,-3.0094e-05,-0.0176057,07/17/2024 01:08:00.746191540,2,-0.000811697
-9.99855e-05,4.06723,-3.00973e-05,-0.0176358,07/17/2024 01:08:01.829850920,2,-0.000813085
-9.99856e-05,4.06722,-3.00941e-05,-0.0176659,07/17/2024 01:08:02.913392680,2,-0.000814473
-9.99857e-05,4.06723,-3.00942e-05,-0.017696,07/17/2024 01:08:03.996937560,2,-0.00081586
-9.99856e-05,4.06721,-3.00964e-05,-0.0177261,07/17/2024 01:08:05.080563880,2,-0.000817248
-9.99857e-05,4.06721,-3.00946e-05,-0.0177562,07/17/2024 01:08:06.164126040,2,-0.000818635
-9.99856e-05,4.0672,-3.00949e-05,-0.0177863,07/17/2024 01:08:07.247699260,2,-0.000820023
-9.99857e-05,4.06719,-3.00968e-05,-0.0178164,07/17/2024 01:08:08.331338780,2,-0.00082141
-9.99856e-05,4.06718,-3.0094e-05,-0.0178465,07/17/2024 01:08:09.414879180,2,-0.000822798
-9.99857e-05,4.06718,-3.00942e-05,-0.0178766,07/17/2024 01:08:10.498426580,2,-0.000824185
-9.99857e-05,4.06717,-3.00966e-05,-0.0179067,07/17/2024 01:08:11.582059460,2,-0.000825573
-9.99856e-05,4.06716,-3.00939e-05,-0.0179368,07/17/2024 01:08:12.665595680,2,-0.00082696
-9.99856e-05,4.06715,-3.00943e-05,-0.0179669,07/17/2024 01:08:13.749146520,2,-0.000828348
-9.99856e-05,4.06715,-3.00984e-05,-0.017997,07/17/2024 01:08:14.832845200,2,-0.000829735
-9.99857e-05,4.06714,-3.00943e-05,-0.0180271,07/17/2024 01:08:15.916393980,2,-0.000831123
-5.52478,2.95027,0,0,07/17/2024 01:08:21.655273060,1,-1
-5.37669,2.95026,-1.61828,-1.61828,07/17/2024 01:08:22.738806740,1,-1.07461
-5.32772,2.95026,-1.60357,-3.22185,07/17/2024 01:08:23.822358280,1,-1.14854
-5.29011,2.95025,-1.59224,-4.81409,07/17/2024 01:08:24.905900800,1,-1.22195
-5.2581,2.95025,-1.58261,-6.3967,07/17/2024 01:08:25.989449120,1,-1.29491
-5.22904,2.95025,-1.57393,-7.97063,07/17/2024 01:08:27.073039040,1,-1.36748
-5.20367,2.95025,-1.56619,-9.53682,07/17/2024 01:08:28.156558840,1,-1.43969
-5.18048,2.95025,-1.55925,-11.0961,07/17/2024 01:08:29.240109160,1,-1.51158
-5.15804,2.95024,-1.55252,-12.6486,07/17/2024 01:08:30.323671040,1,-1.58315
-5.13741,2.95025,-1.54626,-14.1948,07/17/2024 01:08:31.407197820,1,-1.65444
-5.11876,2.95025,-1.54064,-15.7355,07/17/2024 01:08:32.490720180,1,-1.72547
-5.10118,2.95024,-1.53536,-17.2708,07/17/2024 01:08:33.574251420,1,-1.79626
-5.08423,2.95024,-1.53026,-18.8011,07/17/2024 01:08:34.657784760,1,-1.86681
-5.068,2.95024,-1.52536,-20.3265,07/17/2024 01:08:35.741310120,1,-1.93714
-5.05188,2.95025,-1.5205,-21.847,07/17/2024 01:08:36.824827320,1,-2.00724
-5.03688,2.95024,-1.51598,-23.3629,07/17/2024 01:08:37.908339960,1,-2.07713
-5.02239,2.95024,-1.51165,-24.8746,07/17/2024 01:08:38.991873180,1,-2.14682
-5.00823,2.95024,-1.50738,-26.382,07/17/2024 01:08:40.075401460,1,-2.21632
-4.99459,2.95024,-1.50327,-27.8852,07/17/2024 01:08:41.158931460,1,-2.28563
-4.98141,2.95024,-1.49932,-29.3846,07/17/2024 01:08:42.242468400,1,-2.35475
-4.96873,2.95024,-1.49551,-30.8801,07/17/2024 01:08:43.326009420,1,-2.4237
-4.95634,2.95024,-1.49176,-32.3718,07/17/2024 01:08:44.409538960,1,-2.49248
-4.9443,2.95024,-1.48813,-33.86,07/17/2024 01:08:45.493063500,1,-2.56109
-4.93276,2.95024,-1.48466,-35.3446,07/17/2024 01:08:46.576592920,1,-2.62954
-4.9216,2.95023,-1.48129,-36.8259,07/17/2024 01:08:47.660114240,1,-2.69783
-4.91067,2.95024,-1.47812,-38.304,07/17/2024 01:08:48.743719200,1,-2.76598
-4.90006,2.95024,-1.47481,-39.7788,07/17/2024 01:08:49.827240780,1,-2.83397
-4.8894,2.95023,-1.47161,-41.2504,07/17/2024 01:08:50.910765080,1,-2.90182
-4.87872,2.95023,-1.4685,-42.7189,07/17/2024 01:08:51.994366100,1,-2.96952
-4.86872,2.95023,-1.46587,-44.1848,07/17/2024 01:08:53.078251500,1,-3.03711
-4.85898,2.95024,-1.46246,-45.6473,07/17/2024 01:08:54.161782200,1,-3.10453
-4.84933,2.95024,-1.45988,-47.1071,07/17/2024 01:08:55.245551420,1,-3.17184
-4.83978,2.95024,-1.45669,-48.5638,07/17/2024 01:08:56.329086320,1,-3.239
-4.83068,2.95025,-1.45395,-50.0178,07/17/2024 01:08:57.412623980,1,-3.30603
-4.82139,2.95024,-1.45114,-51.4689,07/17/2024 01:08:58.496147440,1,-3.37293
-4.81245,2.95024,-1.44846,-52.9174,07/17/2024 01:08:59.579684060,1,-3.43971
-4.80377,2.95024,-1.44584,-54.3632,07/17/2024 01:09:00.663211540,1,-3.50637
-4.79535,2.95023,-1.44354,-55.8068,07/17/2024 01:09:01.746915580,1,-3.57293
-4.78713,2.95023,-1.44084,-57.2476,07/17/2024 01:09:02.830454380,1,-3.63935
-4.77907,2.95023,-1.43843,-58.686,07/17/2024 01:09:03.914000920,1,-3.70567
-4.77099,2.95024,-1.43603,-60.1221,07/17/2024 01:09:04.997569740,1,-3.77188
-4.76334,2.95023,-1.43369,-61.5558,07/17/2024 01:09:06.081115560,1,-3.83798
-4.75557,2.95023,-1.43143,-62.9872,07/17/2024 01:09:07.164719920,1,-3.90397
-4.74809,2.95023,-1.42912,-64.4163,07/17/2024 01:09:08.248279260,1,-3.96986
-4.74077,2.95023,-1.42697,-65.8433,07/17/2024 01:09:09.331881440,1,-4.03565
-4.73357,2.95023,-1.42474,-67.268,07/17/2024 01:09:10.415431140,1,-4.10134
-4.7265,2.95023,-1.42263,-68.6906,07/17/2024 01:09:11.498997700,1,-4.16693
-4.71934,2.95023,-1.42046,-70.1111,07/17/2024 01:09:12.582548260,1,-4.23242
-4.71263,2.95024,-1.41845,-71.5296,07/17/2024 01:09:13.666105640,1,-4.29781
-4.70576,2.95023,-1.41637,-72.9459,07/17/2024 01:09:14.749660300,1,-4.36311
-4.69932,2.95023,-1.41445,-74.3604,07/17/2024 01:09:15.833223060,1,-4.42833
-4.69299,2.95023,-1.41252,-75.7729,07/17/2024 01:09:16.916770000,1,-4.49345
-4.68654,2.95024,-1.4106,-77.1835,07/17/2024 01:09:18.000330880,1,-4.55848
-4.68018,2.95023,-1.4087,-78.5922,07/17/2024 01:09:19.083902180,1,-4.62343
-4.67399,2.95023,-1.40681,-79.999,07/17/2024 01:09:20.167453800,1,-4.68829
-4.66787,2.95023,-1.40499,-81.404,07/17/2024 01:09:21.251024560,1,-4.75307
-4.66187,2.95024,-1.40317,-82.8072,07/17/2024 01:09:22.334585400,1,-4.81776
-4.65593,2.95023,-1.40137,-84.2085,07/17/2024 01:09:23.418136320,1,-4.88237
-4.65017,2.95023,-1.39963,-85.6082,07/17/2024 01:09:24.501682820,1,-4.9469
-4.64451,2.95023,-1.398,-87.0062,07/17/2024 01:09:25.585287220,1,-5.01135
-4.63888,2.95024,-1.39623,-88.4024,07/17/2024 01:09:26.668826980,1,-5.07572
-4.63357,2.95023,-1.39461,-89.797,07/17/2024 01:09:27.752355760,1,-5.14002
-4.62818,2.95023,-1.39303,-91.19,07/17/2024 01:09:28.835919420,1,-5.20424
-4.62274,2.95023,-1.39134,-92.5814,07/17/2024 01:09:29.919440340,1,-5.26839
-4.61768,2.95023,-1.38985,-93.9712,07/17/2024 01:09:31.002981720,1,-5.33247
-4.61269,2.95024,-1.38834,-95.3596,07/17/2024 01:09:32.086515620,1,-5.39648
-4.60757,2.95023,-1.3868,-96.7464,07/17/2024 01:09:33.170052960,1,-5.46041
-4.60257,2.95023,-1.38528,-98.1316,07/17/2024 01:09:34.253575880,1,-5.52428
-4.59767,2.95024,-1.38381,-99.5154,07/17/2024 01:09:35.337103920,1,-5.58808
-4.59283,2.95023,-1.38236,-100.898,07/17/2024 01:09:36.420636020,1,-5.65181
-4.58796,2.95023,-1.38087,-102.279,07/17/2024 01:09:37.504150060,1,-5.71548
-4.58334,2.95023,-1.3795,-103.658,07/17/2024 01:09:38.587682040,1,-5.77908
-4.57866,2.95024,-1.37834,-105.037,07/17/2024 01:09:39.671407800,1,-5.84262
-4.57407,2.95024,-1.37672,-106.413,07/17/2024 01:09:40.754952320,1,-5.9061
-4.56954,2.95024,-1.37546,-107.789,07/17/2024 01:09:41.838577080,1,-5.96951
-4.56501,2.95023,-1.37395,-109.163,07/17/2024 01:09:42.922082320,1,-6.03286
-4.56068,2.95023,-1.3727,-110.535,07/17/2024 01:09:44.005631640,1,-6.09614
-4.55644,2.95023,-1.37138,-111.907,07/17/2024 01:09:45.089147580,1,-6.15937
-4.55208,2.95023,-1.37007,-113.277,07/17/2024 01:09:46.172668300,1,-6.22254
-4.54779,2.95024,-1.36888,-114.646,07/17/2024 01:09:47.256261020,1,-6.28565
-4.5434,2.95023,-1.36746,-116.013,07/17/2024 01:09:48.339783460,1,-6.34869
-4.53924,2.95024,-1.36621,-117.379,07/17/2024 01:09:49.423301780,1,-6.41168
-4.53535,2.95023,-1.36505,-118.744,07/17/2024 01:09:50.506827240,1,-6.47461
-4.53126,2.95023,-1.36426,-120.109,07/17/2024 01:09:51.590705940,1,-6.53751
-4.5274,2.95023,-1.36268,-121.471,07/17/2024 01:09:52.674255320,1,-6.60034
-4.52345,2.95023,-1.36145,-122.833,07/17/2024 01:09:53.757771320,1,-6.66311
-4.51955,2.95023,-1.36032,-124.193,07/17/2024 01:09:54.841320020,1,-6.72582
-4.51554,2.95023,-1.35908,-125.552,07/17/2024 01:09:55.924838580,1,-6.78848
-4.5117,2.95023,-1.35794,-126.91,07/17/2024 01:09:57.008373820,1,-6.85109
-4.50798,2.95023,-1.35681,-128.267,07/17/2024 01:09:58.091902240,1,-6.91364
-4.50429,2.95023,-1.35573,-129.623,07/17/2024 01:09:59.175452480,1,-6.97615
-4.50055,2.95022,-1.35458,-130.977,07/17/2024 01:10:00.258982240,1,-7.0386
-4.49688,2.95022,-1.35347,-132.331,07/17/2024 01:10:01.342506920,1,-7.101
-4.49315,2.95022,-1.35235,-133.683,07/17/2024 01:10:02.426034000,1,-7.16335
-4.48934,2.95023,-1.35122,-135.034,07/17/2024 01:10:03.509578140,1,-7.22565
-4.4857,2.95023,-1.35007,-136.384,07/17/2024 01:10:04.593075120,1,-7.28789
-4.48208,2.95023,-1.3491,-137.733,07/17/2024 01:10:05.676671220,1,-7.35009
-4.47847,2.95023,-1.34794,-139.081,07/17/2024 01:10:06.760207540,1,-7.41224
-4.47501,2.95022,-1.3469,-140.428,07/17/2024 01:10:07.843744380,1,-7.47433
-4.47151,2.95023,-1.34589,-141.774,07/17/2024 01:10:08.927317880,1,-7.53638
-4.468,2.95022,-1.34478,-143.119,07/17/2024 01:10:10.010847620,1,-7.59838
-4.46451,2.95022,-1.3437,-144.463,07/17/2024 01:10:11.094352360,1,-7.66033
-4.4611,2.95023,-1.3427,-145.805,07/17/2024 01:10:12.177874840,1,-7.72224
-4.45771,2.95023,-1.3417,-147.147,07/17/2024 01:10:13.261419200,1,-7.7841
-4.45438,2.95022,-1.34068,-148.488,07/17/2024 01:10:14.344950340,1,-7.84591
-4.45103,2.95023,-1.33966,-149.827,07/17/2024 01:10:15.428472920,1,-7.90767
-4.44777,2.95022,-1.33868,-151.166,07/17/2024 01:10:16.511997400,1,-7.96939
-4.44437,2.95022,-1.33762,-152.504,07/17/2024 01:10:17.595491360,1,-8.03106
-4.441,2.95023,-1.33666,-153.84,07/17/2024 01:10:18.679026440,1,-8.09269
-4.43773,2.95022,-1.33563,-155.176,07/17/2024 01:10:19.762520200,1,-8.15426
-4.43457,2.95023,-1.33472,-156.511,07/17/2024 01:10:20.846054860,1,-8.2158
-4.43135,2.95022,-1.33374,-157.844,07/17/2024 01:10:21.929572860,1,-8.27729
-4.42822,2.95022,-1.33279,-159.177,07/17/2024 01:10:23.013084300,1,-8.33874
-4.42515,2.95022,-1.33185,-160.509,07/17/2024 01:10:24.096588200,1,-8.40014
-4.42192,2.95022,-1.33087,-161.84,07/17/2024 01:10:25.180080160,1,-8.4615
-4.41872,2.95022,-1.32995,-163.17,07/17/2024 01:10:26.263612420,1,-8.52282
-4.4155,2.95022,-1.32897,-164.499,07/17/2024 01:10:27.347137020,1,-8.58409
-4.4125,2.95022,-1.32805,-165.827,07/17/2024 01:10:28.430643860,1,-8.64532
-4.40947,2.95022,-1.32715,-167.154,07/17/2024 01:10:29.514164600,1,-8.70651
-4.40646,2.95023,-1.32628,-168.48,07/17/2024 01:10:30.597707520,1,-8.76765
-4.40335,2.95023,-1.32531,-169.806,07/17/2024 01:10:31.681225420,1,-8.82875
-4.40027,2.95023,-1.32438,-171.13,07/17/2024 01:10:32.764741980,1,-8.88981
-4.39716,2.95023,-1.32348,-172.454,07/17/2024 01:10:33.848290540,1,-8.95083
-4.39406,2.95023,-1.3225,-173.776,07/17/2024 01:10:34.931800840,1,-9.0118
-4.39096,2.95022,-1.32156,-175.098,07/17/2024 01:10:36.015307080,1,-9.07273
-4.3879,2.95023,-1.32063,-176.418,07/17/2024 01:10:37.098798620,1,-9.13362
-4.38495,2.95022,-1.31976,-177.738,07/17/2024 01:10:38.182308980,1,-9.19447
-4.38214,2.95022,-1.31895,-179.057,07/17/2024 01:10:39.265847120,1,-9.25528
-4.3793,2.95022,-1.31807,-180.375,07/17/2024 01:10:40.349370060,1,-9.31605
-4.37633,2.95022,-1.31719,-181.692,07/17/2024 01:10:41.432896420,1,-9.37677
-4.37317,2.95021,-1.31622,-183.008,07/17/2024 01:10:42.516408900,1,-9.43746
-4.37026,2.95022,-1.31532,-184.324,07/17/2024 01:10:43.599906900,1,-9.4981
-4.36748,2.95022,-1.31452,-185.638,07/17/2024 01:10:44.683435720,1,-9.5587
-4.36459,2.95022,-1.31364,-186.952,07/17/2024 01:10:45.766949320,1,-9.61927
-4.36175,2.95022,-1.31282,-188.265,07/17/2024 01:10:46.850495900,1,-9.67979
-4.35891,2.95022,-1.31193,-189.577,07/17/2024 01:10:47.934010280,1,-9.74028
-4.35614,2.95022,-1.31154,-190.888,07/17/2024 01:10:49.017891420,1,-9.80075
-4.35342,2.95021,-1.31027,-192.198,07/17/2024 01:10:50.101400040,1,-9.86116
-4.35071,2.95022,-1.30951,-193.508,07/17/2024 01:10:51.184951660,1,-9.92153
