Current, Voltage, Capacity, Cumulative_capacity, Seconds, Test_State, SOC
1.63214,4.20013,0.491229,1438.91,07/18/2024 20:53:41.004333140,3,66.3398
1.63113,4.20012,0.490924,1439.4,07/18/2024 20:53:42.087830000,3,66.3625
1.63017,4.20012,0.490629,1439.89,07/18/2024 20:53:43.171315300,3,66.3851
1.62921,4.20013,0.490346,1440.38,07/18/2024 20:53:44.254810680,3,66.4077
1.62822,4.20012,0.490045,1440.87,07/18/2024 20:53:45.338301360,3,66.4303
1.62733,4.20013,0.489779,1441.36,07/18/2024 20:53:46.421794300,3,66.4529
1.62635,4.20013,0.489485,1441.85,07/18/2024 20:53:47.505288580,3,66.4754
1.62541,4.20012,0.489187,1442.34,07/18/2024 20:53:48.588755880,3,66.498
1.62445,4.20013,0.488907,1442.83,07/18/2024 20:53:49.672238780,3,66.5205
1.62352,4.20012,0.488636,1443.32,07/18/2024 20:53:50.755741680,3,66.5431
1.62251,4.20013,0.488359,1443.81,07/18/2024 20:53:51.839304180,3,66.5656
1.62156,4.20013,0.488032,1444.3,07/18/2024 20:53:52.922778700,3,66.5881
1.62063,4.20013,0.487755,1444.78,07/18/2024 20:53:54.006258020,3,66.6106
1.61965,4.20012,0.487489,1445.27,07/18/2024 20:53:55.089797820,3,66.633
1.61867,4.20013,0.487182,1445.76,07/18/2024 20:53:56.173311380,3,66.6555
1.61769,4.20011,0.486881,1446.24,07/18/2024 20:53:57.256815860,3,66.6779
1.61671,4.20012,0.486578,1446.73,07/18/2024 20:53:58.340297380,3,66.7004
1.61574,4.20012,0.486292,1447.22,07/18/2024 20:53:59.423794100,3,66.7228
1.61484,4.20013,0.486018,1447.7,07/18/2024 20:54:00.507285400,3,66.7452
1.61388,4.20012,0.485717,1448.19,07/18/2024 20:54:01.590750840,3,66.7676
1.61293,4.20012,0.485442,1448.67,07/18/2024 20:54:02.674241500,3,66.79
1.61197,4.20013,0.485154,1449.16,07/18/2024 20:54:03.757730920,3,66.8123
1.61098,4.20012,0.484859,1449.64,07/18/2024 20:54:04.841227060,3,66.8347
1.61004,4.20013,0.484574,1450.13,07/18/2024 20:54:05.924720480,3,66.857
1.60909,4.20013,0.484295,1450.61,07/18/2024 20:54:07.008228300,3,66.8794
1.60812,4.20012,0.483991,1451.1,07/18/2024 20:54:08.091710040,3,66.9017
1.60715,4.20013,0.483704,1451.58,07/18/2024 20:54:09.175201760,3,66.924
1.60617,4.20011,0.483401,1452.06,07/18/2024 20:54:10.258674880,3,66.9463
1.60522,4.20012,0.483123,1452.55,07/18/2024 20:54:11.342163800,3,66.9685
1.6043,4.20012,0.482845,1453.03,07/18/2024 20:54:12.425653900,3,66.9908
1.60333,4.20012,0.482706,1453.51,07/18/2024 20:54:13.509488620,3,67.0131
1.60235,4.20013,0.482255,1454,07/18/2024 20:54:14.592972520,3,67.0353
1.60139,4.20012,0.481961,1454.48,07/18/2024 20:54:15.676439860,3,67.0575
1.60045,4.20012,0.481677,1454.96,07/18/2024 20:54:16.759910900,3,67.0797
1.59946,4.20011,0.481373,1455.44,07/18/2024 20:54:17.843362680,3,67.1019
1.59853,4.20012,0.481094,1455.92,07/18/2024 20:54:18.926820980,3,67.1241
1.59758,4.20013,0.480835,1456.4,07/18/2024 20:54:20.010335100,3,67.1463
1.59662,4.20012,0.480518,1456.88,07/18/2024 20:54:21.093790240,3,67.1684
1.59567,4.20011,0.480258,1457.36,07/18/2024 20:54:22.177301900,3,67.1906
1.5947,4.20012,0.479975,1457.84,07/18/2024 20:54:23.260837540,3,67.2127
1.59375,4.20011,0.479661,1458.32,07/18/2024 20:54:24.344310540,3,67.2348
1.59282,4.20012,0.479391,1458.8,07/18/2024 20:54:25.427801320,3,67.2569
1.59186,4.20013,0.479112,1459.28,07/18/2024 20:54:26.511315840,3,67.279
1.59092,4.20012,0.478803,1459.76,07/18/2024 20:54:27.594769940,3,67.3011
1.58997,4.20012,0.478538,1460.24,07/18/2024 20:54:28.678271220,3,67.3231
1.58898,4.20012,0.478223,1460.72,07/18/2024 20:54:29.761734460,3,67.3452
1.58801,4.20012,0.477939,1461.19,07/18/2024 20:54:30.845214080,3,67.3672
1.58702,4.20012,0.477644,1461.67,07/18/2024 20:54:31.928700580,3,67.3892
1.58611,4.20012,0.477373,1462.15,07/18/2024 20:54:33.012192840,3,67.4112
1.58515,4.20012,0.477082,1462.63,07/18/2024 20:54:34.095684900,3,67.4332
1.58418,4.20012,0.47679,1463.1,07/18/2024 20:54:35.179177480,3,67.4552
1.58329,4.20012,0.476527,1463.58,07/18/2024 20:54:36.262683300,3,67.4772
1.58228,4.20011,0.476217,1464.06,07/18/2024 20:54:37.346173120,3,67.4992
1.58136,4.20013,0.475934,1464.53,07/18/2024 20:54:38.429648120,3,67.5211
1.58039,4.20012,0.475643,1465.01,07/18/2024 20:54:39.513123860,3,67.543
1.57944,4.20013,0.475351,1465.48,07/18/2024 20:54:40.596584020,3,67.5649
1.57848,4.20012,0.475067,1465.96,07/18/2024 20:54:41.680053560,3,67.5868
1.57753,4.20012,0.474787,1466.43,07/18/2024 20:54:42.763542360,3,67.6087
1.57658,4.20012,0.474509,1466.91,07/18/2024 20:54:43.847045720,3,67.6306
1.57565,4.20012,0.474211,1467.38,07/18/2024 20:54:44.930511720,3,67.6525
1.57465,4.20013,0.473926,1467.86,07/18/2024 20:54:46.014009560,3,67.6743
1.57374,4.20012,0.473631,1468.33,07/18/2024 20:54:47.097460860,3,67.6962
1.57277,4.20012,0.473355,1468.8,07/18/2024 20:54:48.180949840,3,67.718
1.57181,4.20012,0.473059,1469.28,07/18/2024 20:54:49.264421480,3,67.7398
1.57086,4.20012,0.472783,1469.75,07/18/2024 20:54:50.347914140,3,67.7616
1.56995,4.20012,0.472504,1470.22,07/18/2024 20:54:51.431398660,3,67.7834
1.56896,4.20013,0.472194,1470.69,07/18/2024 20:54:52.514850680,3,67.8051
1.56801,4.20013,0.471918,1471.17,07/18/2024 20:54:53.598328040,3,67.8269
1.56701,4.20012,0.471637,1471.64,07/18/2024 20:54:54.681849800,3,67.8486
1.56612,4.20013,0.471364,1472.11,07/18/2024 20:54:55.765357940,3,67.8704
1.56513,4.20012,0.471047,1472.58,07/18/2024 20:54:56.848825380,3,67.8921
1.5642,4.20013,0.470799,1473.05,07/18/2024 20:54:57.932367960,3,67.9138
1.56326,4.20012,0.470484,1473.52,07/18/2024 20:54:59.015837920,3,67.9355
1.56229,4.20013,0.470192,1473.99,07/18/2024 20:55:00.099308080,3,67.9572
1.56131,4.20012,0.469914,1474.46,07/18/2024 20:55:01.182816680,3,67.9788
1.56034,4.20012,0.469612,1474.93,07/18/2024 20:55:02.266297980,3,68.0005
1.55943,4.20012,0.469325,1475.4,07/18/2024 20:55:03.349748820,3,68.0221
1.55849,4.20012,0.469073,1475.87,07/18/2024 20:55:04.433272640,3,68.0437
1.55754,4.20013,0.46878,1476.34,07/18/2024 20:55:05.516780320,3,68.0654
1.55659,4.20012,0.468479,1476.81,07/18/2024 20:55:06.600254480,3,68.087
1.55565,4.20012,0.468195,1477.27,07/18/2024 20:55:07.683726660,3,68.1085
1.55469,4.20013,0.467922,1477.74,07/18/2024 20:55:08.767236320,3,68.1301
1.55369,4.20012,0.467616,1478.21,07/18/2024 20:55:09.850729780,3,68.1517
1.55273,4.20012,0.467321,1478.68,07/18/2024 20:55:10.934213500,3,68.1732
1.55178,4.20012,0.467037,1479.14,07/18/2024 20:55:12.017698340,3,68.1948
1.55087,4.20012,0.466757,1479.61,07/18/2024 20:55:13.101173180,3,68.2163
1.54992,4.20012,0.466643,1480.08,07/18/2024 20:55:14.185043880,3,68.2378
1.54895,4.20012,0.466195,1480.54,07/18/2024 20:55:15.268549420,3,68.2593
1.54802,4.20012,0.465904,1481.01,07/18/2024 20:55:16.352034020,3,68.2808
1.54709,4.20012,0.465621,1481.48,07/18/2024 20:55:17.435513820,3,68.3022
1.5461,4.20012,0.465323,1481.94,07/18/2024 20:55:18.518986540,3,68.3237
1.54516,4.20012,0.465046,1482.41,07/18/2024 20:55:19.602481100,3,68.3451
1.54423,4.20012,0.46476,1482.87,07/18/2024 20:55:20.685954840,3,68.3666
1.54328,4.20012,0.464469,1483.33,07/18/2024 20:55:21.769421000,3,68.388
1.54233,4.20012,0.464214,1483.8,07/18/2024 20:55:22.852959640,3,68.4094
1.54142,4.20013,0.463944,1484.26,07/18/2024 20:55:23.936507180,3,68.4308
1.54045,4.20012,0.463627,1484.73,07/18/2024 20:55:25.019991820,3,68.4521
1.53951,4.20012,0.463359,1485.19,07/18/2024 20:55:26.103512900,3,68.4735
1.53856,4.20011,0.463057,1485.65,07/18/2024 20:55:27.186999100,3,68.4948
1.53763,4.20012,0.462776,1486.12,07/18/2024 20:55:28.270483400,3,68.5162
1.53668,4.20012,0.462487,1486.58,07/18/2024 20:55:29.353959380,3,68.5375
1.53571,4.20012,0.462191,1487.04,07/18/2024 20:55:30.437420920,3,68.5588
1.53476,4.20013,0.461909,1487.5,07/18/2024 20:55:31.520892160,3,68.5801
1.53383,4.20012,0.461636,1487.96,07/18/2024 20:55:32.604382680,3,68.6014
1.53286,4.20012,0.461336,1488.43,07/18/2024 20:55:33.687856220,3,68.6227
1.53193,4.20011,0.461054,1488.89,07/18/2024 20:55:34.771318640,3,68.6439
1.53098,4.20012,0.460764,1489.35,07/18/2024 20:55:35.854776280,3,68.6652
1.53,4.20012,0.460477,1489.81,07/18/2024 20:55:36.938254380,3,68.6864
1.52909,4.20012,0.460202,1490.27,07/18/2024 20:55:38.021724220,3,68.7076
1.52816,4.20012,0.460079,1490.73,07/18/2024 20:55:39.105563620,3,68.7288
1.52721,4.20012,0.459648,1491.19,07/18/2024 20:55:40.189062140,3,68.75
1.52624,4.20012,0.459338,1491.65,07/18/2024 20:55:41.272523200,3,68.7712
1.52532,4.20012,0.45906,1492.11,07/18/2024 20:55:42.355978200,3,68.7924
1.52439,4.20012,0.458782,1492.56,07/18/2024 20:55:43.439440400,3,68.8135
1.52342,4.20012,0.458506,1493.02,07/18/2024 20:55:44.522937440,3,68.8346
1.5225,4.20013,0.458226,1493.48,07/18/2024 20:55:45.606426840,3,68.8558
1.52158,4.20013,0.457951,1493.94,07/18/2024 20:55:46.689921600,3,68.8769
1.52064,4.20013,0.457676,1494.4,07/18/2024 20:55:47.773436420,3,68.898
1.5197,4.20013,0.457381,1494.85,07/18/2024 20:55:48.856918360,3,68.9191
1.51873,4.20012,0.45708,1495.31,07/18/2024 20:55:49.940384780,3,68.9401
1.51778,4.20012,0.456803,1495.77,07/18/2024 20:55:51.023871580,3,68.9612
1.51685,4.20013,0.456574,1496.23,07/18/2024 20:55:52.107478860,3,68.9823
1.51592,4.20012,0.456239,1496.68,07/18/2024 20:55:53.190956480,3,69.0033
1.51499,4.20013,0.455979,1497.14,07/18/2024 20:55:54.274474920,3,69.0243
1.51406,4.20013,0.455678,1497.59,07/18/2024 20:55:55.357946860,3,69.0453
1.51311,4.20012,0.455385,1498.05,07/18/2024 20:55:56.441405320,3,69.0663
1.51218,4.20013,0.455122,1498.5,07/18/2024 20:55:57.524897700,3,69.0873
1.51123,4.20013,0.454832,1498.96,07/18/2024 20:55:58.608383720,3,69.1083
1.51023,4.20012,0.454525,1499.41,07/18/2024 20:55:59.691855440,3,69.1292
1.50932,4.20013,0.454257,1499.87,07/18/2024 20:56:00.775337740,3,69.1502
1.50838,4.20012,0.454031,1500.32,07/18/2024 20:56:01.858958780,3,69.1711
1.50746,4.20012,0.453687,1500.77,07/18/2024 20:56:02.942422460,3,69.192
1.50651,4.20013,0.453404,1501.23,07/18/2024 20:56:04.025886540,3,69.2129
1.50558,4.20012,0.453138,1501.68,07/18/2024 20:56:05.109384820,3,69.2338
1.50462,4.20011,0.452841,1502.13,07/18/2024 20:56:06.192862180,3,69.2547
1.50368,4.20012,0.45256,1502.59,07/18/2024 20:56:07.276344580,3,69.2756
1.50275,4.20012,0.452272,1503.04,07/18/2024 20:56:08.359808060,3,69.2964
1.50182,4.20012,0.452026,1503.49,07/18/2024 20:56:09.443355940,3,69.3172
1.50091,4.20013,0.451719,1503.94,07/18/2024 20:56:10.526823540,3,69.3381
1.49994,4.20013,0.455036,1504.4,07/18/2024 20:56:11.618951360,3,69.3591
1.49901,4.20013,0.451145,1504.85,07/18/2024 20:56:12.702410120,3,69.3799
1.49806,4.20013,0.450864,1505.3,07/18/2024 20:56:13.785885740,3,69.4006
1.49713,4.20013,0.450796,1505.75,07/18/2024 20:56:14.869869780,3,69.4214
1.49616,4.20013,0.450296,1506.2,07/18/2024 20:56:15.953349340,3,69.4422
1.49527,4.20013,0.450027,1506.65,07/18/2024 20:56:17.036827160,3,69.4629
1.49434,4.20012,0.449741,1507.1,07/18/2024 20:56:18.120297300,3,69.4837
1.49343,4.20013,0.449463,1507.55,07/18/2024 20:56:19.203754720,3,69.5044
1.49246,4.20012,0.449177,1508,07/18/2024 20:56:20.287226240,3,69.5251
1.49154,4.20013,0.448896,1508.45,07/18/2024 20:56:21.370691300,3,69.5458
1.49061,4.20013,0.448624,1508.9,07/18/2024 20:56:22.454169440,3,69.5665
1.48968,4.20013,0.448348,1509.35,07/18/2024 20:56:23.537658140,3,69.5871
1.48875,4.20013,0.44806,1509.79,07/18/2024 20:56:24.621131460,3,69.6078
1.48782,4.20013,0.447786,1510.24,07/18/2024 20:56:25.704617300,3,69.6284
1.48688,4.20013,0.447508,1510.69,07/18/2024 20:56:26.788111940,3,69.6491
1.48594,4.20013,0.447215,1511.14,07/18/2024 20:56:27.871587040,3,69.6697
1.48499,4.20013,0.446931,1511.58,07/18/2024 20:56:28.955060760,3,69.6903
1.48402,4.20013,0.446642,1512.03,07/18/2024 20:56:30.038542500,3,69.7109
1.48316,4.20012,0.446379,1512.48,07/18/2024 20:56:31.122019020,3,69.7315
1.4822,4.20012,0.446107,1512.92,07/18/2024 20:56:32.205534500,3,69.752
1.48129,4.20013,0.445815,1513.37,07/18/2024 20:56:33.289001380,3,69.7726
1.48036,4.20013,0.44553,1513.81,07/18/2024 20:56:34.372460320,3,69.7931
1.47941,4.20012,0.445276,1514.26,07/18/2024 20:56:35.455994220,3,69.8137
1.47849,4.20012,0.444976,1514.7,07/18/2024 20:56:36.539472060,3,69.8342
1.47755,4.20012,0.444682,1515.15,07/18/2024 20:56:37.622926340,3,69.8547
1.4766,4.20012,0.444421,1515.59,07/18/2024 20:56:38.706440700,3,69.8752
1.47571,4.20013,0.444128,1516.04,07/18/2024 20:56:39.789890060,3,69.8957
1.47477,4.20013,0.443846,1516.48,07/18/2024 20:56:40.873346220,3,69.9161
1.47386,4.20013,0.443586,1516.92,07/18/2024 20:56:41.956831300,3,69.9366
1.47294,4.20012,0.44331,1517.37,07/18/2024 20:56:43.040319360,3,69.957
1.47198,4.20012,0.443018,1517.81,07/18/2024 20:56:44.123798520,3,69.9774
1.47104,4.20012,0.442734,1518.25,07/18/2024 20:56:45.207277180,3,69.9978
1.47014,4.20013,0.442467,1518.7,07/18/2024 20:56:46.290766180,3,70.0182
1.46921,4.20012,0.442172,1519.14,07/18/2024 20:56:47.374215000,3,70.0386
1.46831,4.20012,0.441905,1519.58,07/18/2024 20:56:48.457675240,3,70.059
1.46738,4.20012,0.441628,1520.02,07/18/2024 20:56:49.541143920,3,70.0794
1.46645,4.20012,0.441338,1520.46,07/18/2024 20:56:50.624590760,3,70.0997
1.4655,4.20012,0.441063,1520.9,07/18/2024 20:56:51.708064360,3,70.12
1.46457,4.20012,0.440785,1521.34,07/18/2024 20:56:52.791536080,3,70.1404
1.46368,4.20012,0.440515,1521.79,07/18/2024 20:56:53.875002560,3,70.1607
1.46273,4.20012,0.440231,1522.23,07/18/2024 20:56:54.958474200,3,70.181
1.46178,4.20012,0.439946,1522.67,07/18/2024 20:56:56.041953960,3,70.2013
1.46092,4.20012,0.439692,1523.1,07/18/2024 20:56:57.125446520,3,70.2215
1.45996,4.20012,0.439395,1523.54,07/18/2024 20:56:58.208913200,3,70.2418
1.45904,4.20012,0.439118,1523.98,07/18/2024 20:56:59.292379460,3,70.262
1.45811,4.20012,0.438835,1524.42,07/18/2024 20:57:00.375841960,3,70.2823
1.45719,4.20012,0.438564,1524.86,07/18/2024 20:57:01.459319580,3,70.3025
1.4563,4.20011,0.438294,1525.3,07/18/2024 20:57:02.542787980,3,70.3227
1.45535,4.20012,0.438002,1525.74,07/18/2024 20:57:03.626245220,3,70.3429
1.45442,4.20012,0.437728,1526.17,07/18/2024 20:57:04.709712680,3,70.3631
1.4535,4.20012,0.437458,1526.61,07/18/2024 20:57:05.793195360,3,70.3832
1.45258,4.20012,0.437175,1527.05,07/18/2024 20:57:06.876671960,3,70.4034
1.45171,4.20012,0.436912,1527.49,07/18/2024 20:57:07.960142700,3,70.4235
1.45079,4.20012,0.436635,1527.92,07/18/2024 20:57:09.043612940,3,70.4437
1.44988,4.20012,0.436394,1528.36,07/18/2024 20:57:10.127162540,3,70.4638
1.44893,4.20012,0.43607,1528.8,07/18/2024 20:57:11.210621960,3,70.4839
1.44805,4.20013,0.4358,1529.23,07/18/2024 20:57:12.294068680,3,70.504
1.44711,4.20012,0.435545,1529.67,07/18/2024 20:57:13.377582400,3,70.5241
1.44616,4.20012,0.435382,1530.1,07/18/2024 20:57:14.461404620,3,70.5441
1.44524,4.20013,0.434969,1530.54,07/18/2024 20:57:15.544883600,3,70.5642
1.44433,4.20012,0.43469,1530.97,07/18/2024 20:57:16.628353880,3,70.5842
1.44341,4.20012,0.434419,1531.41,07/18/2024 20:57:17.711838360,3,70.6043
1.44249,4.20012,0.434138,1531.84,07/18/2024 20:57:18.795309280,3,70.6243
1.44156,4.20012,0.433855,1532.27,07/18/2024 20:57:19.878770300,3,70.6443
1.44068,4.20012,0.433592,1532.71,07/18/2024 20:57:20.962236120,3,70.6643
1.43973,4.20013,0.433312,1533.14,07/18/2024 20:57:22.045717800,3,70.6842
1.43878,4.20011,0.433021,1533.57,07/18/2024 20:57:23.129188160,3,70.7042
1.43789,4.20012,0.432763,1534.01,07/18/2024 20:57:24.212678620,3,70.7242
1.43699,4.20012,0.432481,1534.44,07/18/2024 20:57:25.296142780,3,70.7441
1.436,4.20011,0.43218,1534.87,07/18/2024 20:57:26.379600900,3,70.764
1.43515,4.20012,0.431926,1535.3,07/18/2024 20:57:27.463069400,3,70.7839
1.43423,4.20012,0.431646,1535.74,07/18/2024 20:57:28.546527520,3,70.8038
1.43329,4.20012,0.431364,1536.17,07/18/2024 20:57:29.629985700,3,70.8237
1.43237,4.20013,0.431093,1536.6,07/18/2024 20:57:30.713455780,3,70.8436
1.43151,4.20012,0.430832,1537.03,07/18/2024 20:57:31.796925440,3,70.8635
1.43057,4.20012,0.430547,1537.46,07/18/2024 20:57:32.880390220,3,70.8833
1.42963,4.20012,0.430269,1537.89,07/18/2024 20:57:33.963868260,3,70.9031
1.42878,4.20012,0.430012,1538.32,07/18/2024 20:57:35.047344080,3,70.923
1.42786,4.20012,0.429737,1538.75,07/18/2024 20:57:36.130823180,3,70.9428
1.42692,4.20012,0.429455,1539.18,07/18/2024 20:57:37.214303580,3,70.9626
1.42604,4.20012,0.42919,1539.61,07/18/2024 20:57:38.297783360,3,70.9824
1.42514,4.20013,0.428911,1540.04,07/18/2024 20:57:39.381242660,3,71.0021
1.42423,4.20012,0.428644,1540.47,07/18/2024 20:57:40.464716220,3,71.0219
1.42332,4.20013,0.428373,1540.89,07/18/2024 20:57:41.548203160,3,71.0417
1.4224,4.20012,0.428089,1541.32,07/18/2024 20:57:42.631664100,3,71.0614
1.42151,4.20013,0.427824,1541.75,07/18/2024 20:57:43.715136000,3,71.0811
1.42058,4.20012,0.427571,1542.18,07/18/2024 20:57:44.798677600,3,71.1008
1.41971,4.20013,0.427278,1542.6,07/18/2024 20:57:45.882138960,3,71.1205
1.41881,4.20013,0.427011,1543.03,07/18/2024 20:57:46.965607920,3,71.1402
1.41789,4.20013,0.426761,1543.46,07/18/2024 20:57:48.049147900,3,71.1599
1.41703,4.20013,0.42648,1543.88,07/18/2024 20:57:49.132627740,3,71.1796
1.41607,4.20013,0.426188,1544.31,07/18/2024 20:57:50.216102840,3,71.1992
1.41519,4.20013,0.425926,1544.74,07/18/2024 20:57:51.299582900,3,71.2188
1.41425,4.20013,0.426615,1545.16,07/18/2024 20:57:52.385540680,3,71.2385
1.41336,4.20012,0.425388,1545.59,07/18/2024 20:57:53.469053060,3,71.2581
1.41246,4.20012,0.425098,1546.01,07/18/2024 20:57:54.552517500,3,71.2777
1.41155,4.20012,0.424824,1546.44,07/18/2024 20:57:55.635982360,3,71.2973
1.41066,4.20013,0.424574,1546.86,07/18/2024 20:57:56.719492700,3,71.3169
1.40977,4.20013,0.424286,1547.29,07/18/2024 20:57:57.802954940,3,71.3364
1.40882,4.20012,0.424037,1547.71,07/18/2024 20:57:58.886511240,3,71.356
1.40792,4.20012,0.423732,1548.14,07/18/2024 20:57:59.969975680,3,71.3755
1.40705,4.20012,0.42347,1548.56,07/18/2024 20:58:01.053446340,3,71.3951
1.40612,4.20012,0.423191,1548.98,07/18/2024 20:58:02.136917600,3,71.4146
1.40519,4.20012,0.422915,1549.4,07/18/2024 20:58:03.220392860,3,71.4341
1.4043,4.20013,0.422643,1549.83,07/18/2024 20:58:04.303859540,3,71.4536
1.40344,4.20012,0.422378,1550.25,07/18/2024 20:58:05.387312900,3,71.473
1.40253,4.20012,0.422113,1550.67,07/18/2024 20:58:06.470786940,3,71.4925
1.40157,4.20012,0.421822,1551.09,07/18/2024 20:58:07.554252860,3,71.5119
1.40073,4.20013,0.421567,1551.52,07/18/2024 20:58:08.637716220,3,71.5314
1.39984,4.20012,0.421304,1551.94,07/18/2024 20:58:09.721191640,3,71.5508
1.39894,4.20013,0.421031,1552.36,07/18/2024 20:58:10.804661400,3,71.5702
1.39807,4.20012,0.420761,1552.78,07/18/2024 20:58:11.888113460,3,71.5896
1.39718,4.20013,0.420498,1553.2,07/18/2024 20:58:12.971575900,3,71.609
1.39626,4.20013,0.420222,1553.62,07/18/2024 20:58:14.055038120,3,71.6284
1.39533,4.20012,0.420087,1554.04,07/18/2024 20:58:15.138878560,3,71.6477
1.39447,4.20012,0.419687,1554.46,07/18/2024 20:58:16.222356340,3,71.6671
1.39356,4.20013,0.41941,1554.88,07/18/2024 20:58:17.305823280,3,71.6864
1.39266,4.20012,0.419135,1555.3,07/18/2024 20:58:18.389277320,3,71.7057
1.39177,4.20013,0.418874,1555.72,07/18/2024 20:58:19.472749140,3,71.7251
1.39084,4.20012,0.418592,1556.13,07/18/2024 20:58:20.556218100,3,71.7444
1.39002,4.20013,0.41834,1556.55,07/18/2024 20:58:21.639671740,3,71.7636
1.38912,4.20013,0.418073,1556.97,07/18/2024 20:58:22.723136080,3,71.7829
1.38821,4.20013,0.417802,1557.39,07/18/2024 20:58:23.806607340,3,71.8022
1.38731,4.20013,0.417547,1557.81,07/18/2024 20:58:24.890124180,3,71.8214
1.3864,4.20012,0.41726,1558.22,07/18/2024 20:58:25.973602400,3,71.8407
1.38551,4.20012,0.416985,1558.64,07/18/2024 20:58:27.057065420,3,71.8599
1.38459,4.20012,0.416733,1559.06,07/18/2024 20:58:28.140591500,3,71.8791
1.3837,4.20013,0.41645,1559.47,07/18/2024 20:58:29.224074240,3,71.8983
1.38285,4.20012,0.416184,1559.89,07/18/2024 20:58:30.307535420,3,71.9175
1.38194,4.20012,0.415914,1560.31,07/18/2024 20:58:31.391003600,3,71.9367
1.38102,4.20012,0.415639,1560.72,07/18/2024 20:58:32.474475160,3,71.9558
1.38011,4.20012,0.415365,1561.14,07/18/2024 20:58:33.557946420,3,71.975
1.37928,4.20012,0.415121,1561.55,07/18/2024 20:58:34.641438700,3,71.9941
1.37839,4.20012,0.414838,1561.97,07/18/2024 20:58:35.724890040,3,72.0132
1.37748,4.20012,0.414568,1562.38,07/18/2024 20:58:36.808350040,3,72.0324
1.37661,4.20012,0.414304,1562.8,07/18/2024 20:58:37.891804460,3,72.0515
1.37571,4.20012,0.414039,1563.21,07/18/2024 20:58:38.975276780,3,72.0705
1.37482,4.20012,0.413771,1563.62,07/18/2024 20:58:40.058748240,3,72.0896
1.3739,4.20012,0.413497,1564.04,07/18/2024 20:58:41.142221500,3,72.1087
1.37305,4.20013,0.413245,1564.45,07/18/2024 20:58:42.225711060,3,72.1277
1.37216,4.20013,0.412974,1564.86,07/18/2024 20:58:43.309191700,3,72.1468
1.37125,4.20012,0.412687,1565.28,07/18/2024 20:58:44.392633780,3,72.1658
1.37035,4.20013,0.412419,1565.69,07/18/2024 20:58:45.476085680,3,72.1848
1.36946,4.20012,0.41216,1566.1,07/18/2024 20:58:46.559558800,3,72.2038
1.36859,4.20013,0.411896,1566.51,07/18/2024 20:58:47.643025500,3,72.2228
1.3677,4.20013,0.411631,1566.92,07/18/2024 20:58:48.726502340,3,72.2418
1.36684,4.20013,0.41138,1567.34,07/18/2024 20:58:49.810000900,3,72.2608
1.36595,4.20012,0.411105,1567.75,07/18/2024 20:58:50.893476820,3,72.2797
1.36505,4.20012,0.410839,1568.16,07/18/2024 20:58:51.976969660,3,72.2987
1.36418,4.20012,0.410573,1568.57,07/18/2024 20:58:53.060454440,3,72.3176
1.36325,4.20012,0.410303,1568.98,07/18/2024 20:58:54.143959580,3,72.3365
1.36242,4.20012,0.410041,1569.39,07/18/2024 20:58:55.227435940,3,72.3554
1.36151,4.20013,0.409769,1569.8,07/18/2024 20:58:56.310920880,3,72.3743
1.36067,4.20013,0.409508,1570.21,07/18/2024 20:58:57.394380820,3,72.3932
1.35983,4.20013,0.409258,1570.62,07/18/2024 20:58:58.477848640,3,72.412
1.35888,4.20012,0.408986,1571.03,07/18/2024 20:58:59.561350460,3,72.4309
1.35802,4.20012,0.408712,1571.43,07/18/2024 20:59:00.644809520,3,72.4497
1.3571,4.20012,0.408436,1571.84,07/18/2024 20:59:01.728272160,3,72.4686
1.35623,4.20012,0.408197,1572.25,07/18/2024 20:59:02.811801160,3,72.4874
1.35537,4.20013,0.407909,1572.66,07/18/2024 20:59:03.895249600,3,72.5062
1.35448,4.20012,0.407647,1573.07,07/18/2024 20:59:04.978715620,3,72.525
1.35361,4.20013,0.407405,1573.47,07/18/2024 20:59:06.062232800,3,72.5438
1.3527,4.20013,0.407115,1573.88,07/18/2024 20:59:07.145703420,3,72.5625
1.35186,4.20012,0.406875,1574.29,07/18/2024 20:59:08.229208360,3,72.5813
1.35094,4.20013,0.406583,1574.7,07/18/2024 20:59:09.312671380,3,72.6
1.35007,4.20012,0.40632,1575.1,07/18/2024 20:59:10.396134580,3,72.6188
1.34922,4.20012,0.406069,1575.51,07/18/2024 20:59:11.479610700,3,72.6375
1.34835,4.20013,0.405813,1575.91,07/18/2024 20:59:12.563104940,3,72.6562
1.34746,4.20013,0.405533,1576.32,07/18/2024 20:59:13.646566100,3,72.6749
1.34659,4.20013,0.405274,1576.72,07/18/2024 20:59:14.730031520,3,72.6936
1.34569,4.20013,0.405194,1577.13,07/18/2024 20:59:15.814008100,3,72.7123
1.3448,4.20011,0.40474,1577.53,07/18/2024 20:59:16.897487180,3,72.7309
1.34396,4.20012,0.404494,1577.94,07/18/2024 20:59:17.980986780,3,72.7496
1.34305,4.20011,0.404209,1578.34,07/18/2024 20:59:19.064459760,3,72.7682
1.3422,4.20012,0.403967,1578.75,07/18/2024 20:59:20.147965380,3,72.7868
1.34135,4.20012,0.403699,1579.15,07/18/2024 20:59:21.231436160,3,72.8055
1.34046,4.20013,0.40344,1579.55,07/18/2024 20:59:22.314930960,3,72.8241
1.33956,4.20012,0.40315,1579.96,07/18/2024 20:59:23.398380080,3,72.8426
1.33873,4.20012,0.40291,1580.36,07/18/2024 20:59:24.481850460,3,72.8612
